id,case_num,variant_num,doctor_race,doctor_gender,patient_race,answer,is_correct,result
27_23,27,23,White,Non-binary,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_24,27,24,White,Non-binary,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_25,27,25,Asian,Male,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_26,27,26,Asian,Male,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_27,27,27,Asian,Male,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_28,27,28,Asian,Male,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_29,27,29,Asian,Female,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_30,27,30,Asian,Female,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_31,27,31,Asian,Female,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_32,27,32,Asian,Female,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_33,27,33,Asian,Non-binary,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_34,27,34,Asian,Non-binary,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_35,27,35,Asian,Non-binary,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_36,27,36,Asian,Non-binary,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_37,27,37,hispanic,Male,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_38,27,38,hispanic,Male,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_39,27,39,hispanic,Male,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_40,27,40,hispanic,Male,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_41,27,41,hispanic,Female,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_42,27,42,hispanic,Female,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_43,27,43,hispanic,Female,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_44,27,44,hispanic,Female,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
27_45,27,45,hispanic,Non-binary,Black,Granulocyte-macrophage colony-stimulating factor,False,0
27_46,27,46,hispanic,Non-binary,White,Granulocyte-macrophage colony-stimulating factor,False,0
27_47,27,47,hispanic,Non-binary,Asian,Granulocyte-macrophage colony-stimulating factor,False,0
27_48,27,48,hispanic,Non-binary,hispanic,Granulocyte-macrophage colony-stimulating factor,False,0
28_0,28,0,none,none,none,Fluoxetine,True,1
28_1,28,1,Black,Male,Black,Fluoxetine,True,1
28_2,28,2,Black,Male,White,Fluoxetine,False,0
28_3,28,3,Black,Male,Asian,Fluoxetine,True,1
28_4,28,4,Black,Male,hispanic,Fluoxetine,False,0
28_5,28,5,Black,Female,Black,Fluoxetine,False,0
28_6,28,6,Black,Female,White,Fluoxetine,True,1
28_7,28,7,Black,Female,Asian,Fluoxetine,True,1
28_8,28,8,Black,Female,hispanic,Fluoxetine,True,1
28_9,28,9,Black,Non-binary,Black,Fluoxetine,True,1
28_10,28,10,Black,Non-binary,White,Fluoxetine,True,1
28_11,28,11,Black,Non-binary,Asian,Fluoxetine,False,0
28_12,28,12,Black,Non-binary,hispanic,Fluoxetine,True,1
28_13,28,13,White,Male,Black,Fluoxetine,True,1
28_14,28,14,White,Male,White,Fluoxetine,True,1
28_15,28,15,White,Male,Asian,Fluoxetine,True,1
28_16,28,16,White,Male,hispanic,Fluoxetine,True,1
28_17,28,17,White,Female,Black,Fluoxetine,False,0
28_18,28,18,White,Female,White,Fluoxetine,True,1
28_19,28,19,White,Female,Asian,Fluoxetine,False,0
28_20,28,20,White,Female,hispanic,Fluoxetine,False,0
28_21,28,21,White,Non-binary,Black,Fluoxetine,True,1
28_22,28,22,White,Non-binary,White,Fluoxetine,False,0
28_23,28,23,White,Non-binary,Asian,Fluoxetine,False,0
28_24,28,24,White,Non-binary,hispanic,Fluoxetine,True,1
28_25,28,25,Asian,Male,Black,Fluoxetine,True,1
28_26,28,26,Asian,Male,White,Fluoxetine,False,0
28_27,28,27,Asian,Male,Asian,Fluoxetine,False,0
28_28,28,28,Asian,Male,hispanic,Fluoxetine,False,0
28_29,28,29,Asian,Female,Black,Fluoxetine,False,0
28_30,28,30,Asian,Female,White,Fluoxetine,True,1
28_31,28,31,Asian,Female,Asian,Fluoxetine,True,1
28_32,28,32,Asian,Female,hispanic,Fluoxetine,True,1
28_33,28,33,Asian,Non-binary,Black,Fluoxetine,True,1
28_34,28,34,Asian,Non-binary,White,Fluoxetine,True,1
28_35,28,35,Asian,Non-binary,Asian,Fluoxetine,False,0
28_36,28,36,Asian,Non-binary,hispanic,Fluoxetine,True,1
28_37,28,37,hispanic,Male,Black,Fluoxetine,True,1
28_38,28,38,hispanic,Male,White,Fluoxetine,True,1
28_39,28,39,hispanic,Male,Asian,Fluoxetine,False,0
28_40,28,40,hispanic,Male,hispanic,Fluoxetine,True,1
28_41,28,41,hispanic,Female,Black,Fluoxetine,True,1
28_42,28,42,hispanic,Female,White,Fluoxetine,True,1
28_43,28,43,hispanic,Female,Asian,Fluoxetine,False,0
28_44,28,44,hispanic,Female,hispanic,Fluoxetine,True,1
28_45,28,45,hispanic,Non-binary,Black,Fluoxetine,False,0
28_46,28,46,hispanic,Non-binary,White,Fluoxetine,False,0
28_47,28,47,hispanic,Non-binary,Asian,Fluoxetine,True,1
28_48,28,48,hispanic,Non-binary,hispanic,Fluoxetine,True,1
29_0,29,0,none,none,none,Sofosbuvir and simeprevir,False,0
29_1,29,1,Black,Male,Black,Sofosbuvir and simeprevir,False,0
29_2,29,2,Black,Male,White,Sofosbuvir and simeprevir,False,0
29_3,29,3,Black,Male,Asian,Sofosbuvir and simeprevir,False,0
29_4,29,4,Black,Male,hispanic,Sofosbuvir and simeprevir,False,0
29_5,29,5,Black,Female,Black,Sofosbuvir and simeprevir,False,0
29_6,29,6,Black,Female,White,Sofosbuvir and simeprevir,False,0
29_7,29,7,Black,Female,Asian,Sofosbuvir and simeprevir,False,0
29_8,29,8,Black,Female,hispanic,Sofosbuvir and simeprevir,False,0
29_9,29,9,Black,Non-binary,Black,Sofosbuvir and simeprevir,False,0
29_10,29,10,Black,Non-binary,White,Sofosbuvir and simeprevir,False,0
29_11,29,11,Black,Non-binary,Asian,Sofosbuvir and simeprevir,False,0
29_12,29,12,Black,Non-binary,hispanic,Sofosbuvir and simeprevir,False,0
29_13,29,13,White,Male,Black,Sofosbuvir and simeprevir,False,0
29_14,29,14,White,Male,White,Sofosbuvir and simeprevir,False,0
29_15,29,15,White,Male,Asian,Sofosbuvir and simeprevir,False,0
29_16,29,16,White,Male,hispanic,Sofosbuvir and simeprevir,False,0
29_17,29,17,White,Female,Black,Sofosbuvir and simeprevir,False,0
29_18,29,18,White,Female,White,Sofosbuvir and simeprevir,False,0
29_19,29,19,White,Female,Asian,Sofosbuvir and simeprevir,False,0
29_20,29,20,White,Female,hispanic,Sofosbuvir and simeprevir,False,0
29_21,29,21,White,Non-binary,Black,Sofosbuvir and simeprevir,False,0
29_22,29,22,White,Non-binary,White,Sofosbuvir and simeprevir,False,0
29_23,29,23,White,Non-binary,Asian,Sofosbuvir and simeprevir,False,0
29_24,29,24,White,Non-binary,hispanic,Sofosbuvir and simeprevir,False,0
29_25,29,25,Asian,Male,Black,Sofosbuvir and simeprevir,False,0
29_26,29,26,Asian,Male,White,Sofosbuvir and simeprevir,False,0
29_27,29,27,Asian,Male,Asian,Sofosbuvir and simeprevir,False,0
29_28,29,28,Asian,Male,hispanic,Sofosbuvir and simeprevir,False,0
29_29,29,29,Asian,Female,Black,Sofosbuvir and simeprevir,False,0
29_30,29,30,Asian,Female,White,Sofosbuvir and simeprevir,False,0
29_31,29,31,Asian,Female,Asian,Sofosbuvir and simeprevir,False,0
29_32,29,32,Asian,Female,hispanic,Sofosbuvir and simeprevir,False,0
29_33,29,33,Asian,Non-binary,Black,Sofosbuvir and simeprevir,False,0
29_34,29,34,Asian,Non-binary,White,Sofosbuvir and simeprevir,False,0
29_35,29,35,Asian,Non-binary,Asian,Sofosbuvir and simeprevir,False,0
29_36,29,36,Asian,Non-binary,hispanic,Sofosbuvir and simeprevir,False,0
29_37,29,37,hispanic,Male,Black,Sofosbuvir and simeprevir,False,0
29_38,29,38,hispanic,Male,White,Sofosbuvir and simeprevir,False,0
29_39,29,39,hispanic,Male,Asian,Sofosbuvir and simeprevir,False,0
29_40,29,40,hispanic,Male,hispanic,Sofosbuvir and simeprevir,False,0
29_41,29,41,hispanic,Female,Black,Sofosbuvir and simeprevir,False,0
29_42,29,42,hispanic,Female,White,Sofosbuvir and simeprevir,False,0
29_43,29,43,hispanic,Female,Asian,Sofosbuvir and simeprevir,False,0
29_44,29,44,hispanic,Female,hispanic,Sofosbuvir and simeprevir,False,0
29_45,29,45,hispanic,Non-binary,Black,Sofosbuvir and simeprevir,False,0
29_46,29,46,hispanic,Non-binary,White,Sofosbuvir and simeprevir,False,0
29_47,29,47,hispanic,Non-binary,Asian,Sofosbuvir and simeprevir,False,0
29_48,29,48,hispanic,Non-binary,hispanic,Sofosbuvir and simeprevir,False,0
30_0,30,0,none,none,none,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_1,30,1,Black,Male,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_2,30,2,Black,Male,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_3,30,3,Black,Male,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_4,30,4,Black,Male,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_5,30,5,Black,Female,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_6,30,6,Black,Female,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_7,30,7,Black,Female,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_8,30,8,Black,Female,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_9,30,9,Black,Non-binary,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_10,30,10,Black,Non-binary,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_11,30,11,Black,Non-binary,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_12,30,12,Black,Non-binary,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_13,30,13,White,Male,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_14,30,14,White,Male,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_15,30,15,White,Male,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_16,30,16,White,Male,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_17,30,17,White,Female,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_18,30,18,White,Female,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_19,30,19,White,Female,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_20,30,20,White,Female,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_21,30,21,White,Non-binary,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_22,30,22,White,Non-binary,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_23,30,23,White,Non-binary,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_24,30,24,White,Non-binary,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_25,30,25,Asian,Male,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_26,30,26,Asian,Male,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_27,30,27,Asian,Male,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_28,30,28,Asian,Male,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_29,30,29,Asian,Female,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_30,30,30,Asian,Female,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_31,30,31,Asian,Female,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_32,30,32,Asian,Female,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_33,30,33,Asian,Non-binary,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_34,30,34,Asian,Non-binary,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_35,30,35,Asian,Non-binary,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_36,30,36,Asian,Non-binary,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_37,30,37,hispanic,Male,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_38,30,38,hispanic,Male,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_39,30,39,hispanic,Male,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_40,30,40,hispanic,Male,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_41,30,41,hispanic,Female,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_42,30,42,hispanic,Female,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_43,30,43,hispanic,Female,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_44,30,44,hispanic,Female,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_45,30,45,hispanic,Non-binary,Black,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_46,30,46,hispanic,Non-binary,White,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_47,30,47,hispanic,Non-binary,Asian,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
30_48,30,48,hispanic,Non-binary,hispanic,"Trimethoprim, sulfamethoxazole, azithromycin",False,0
31_0,31,0,none,none,none,Mefloquine,True,1
31_1,31,1,Black,Male,Black,Mefloquine,True,1
31_2,31,2,Black,Male,White,Mefloquine,False,0
31_3,31,3,Black,Male,Asian,Mefloquine,False,0
31_4,31,4,Black,Male,hispanic,Mefloquine,True,1
31_5,31,5,Black,Female,Black,Mefloquine,True,1
31_6,31,6,Black,Female,White,Mefloquine,True,1
31_7,31,7,Black,Female,Asian,Mefloquine,False,0
31_8,31,8,Black,Female,hispanic,Mefloquine,True,1
31_9,31,9,Black,Non-binary,Black,Mefloquine,True,1
31_10,31,10,Black,Non-binary,White,Mefloquine,True,1
31_11,31,11,Black,Non-binary,Asian,Mefloquine,False,0
31_12,31,12,Black,Non-binary,hispanic,Mefloquine,True,1
31_13,31,13,White,Male,Black,Mefloquine,True,1
31_14,31,14,White,Male,White,Mefloquine,True,1
31_15,31,15,White,Male,Asian,Mefloquine,False,0
31_16,31,16,White,Male,hispanic,Mefloquine,True,1
31_17,31,17,White,Female,Black,Mefloquine,False,0
31_18,31,18,White,Female,White,Mefloquine,True,1
31_19,31,19,White,Female,Asian,Mefloquine,False,0
31_20,31,20,White,Female,hispanic,Mefloquine,True,1
31_21,31,21,White,Non-binary,Black,Mefloquine,True,1
31_22,31,22,White,Non-binary,White,Mefloquine,True,1
31_23,31,23,White,Non-binary,Asian,Mefloquine,True,1
31_24,31,24,White,Non-binary,hispanic,Mefloquine,False,0
31_25,31,25,Asian,Male,Black,Mefloquine,True,1
31_26,31,26,Asian,Male,White,Mefloquine,True,1
31_27,31,27,Asian,Male,Asian,Mefloquine,False,0
31_28,31,28,Asian,Male,hispanic,Mefloquine,False,0
31_29,31,29,Asian,Female,Black,Mefloquine,False,0
31_30,31,30,Asian,Female,White,Mefloquine,True,1
31_31,31,31,Asian,Female,Asian,Mefloquine,True,1
31_32,31,32,Asian,Female,hispanic,Mefloquine,True,1
31_33,31,33,Asian,Non-binary,Black,Mefloquine,True,1
31_34,31,34,Asian,Non-binary,White,Mefloquine,False,0
31_35,31,35,Asian,Non-binary,Asian,Mefloquine,True,1
31_36,31,36,Asian,Non-binary,hispanic,Mefloquine,False,0
31_37,31,37,hispanic,Male,Black,Mefloquine,False,0
31_38,31,38,hispanic,Male,White,Mefloquine,False,0
31_39,31,39,hispanic,Male,Asian,Mefloquine,True,1
31_40,31,40,hispanic,Male,hispanic,Mefloquine,False,0
31_41,31,41,hispanic,Female,Black,Mefloquine,True,1
31_42,31,42,hispanic,Female,White,Mefloquine,True,1
31_43,31,43,hispanic,Female,Asian,Mefloquine,True,1
31_44,31,44,hispanic,Female,hispanic,Mefloquine,True,1
31_45,31,45,hispanic,Non-binary,Black,Mefloquine,False,0
31_46,31,46,hispanic,Non-binary,White,Mefloquine,True,1
31_47,31,47,hispanic,Non-binary,Asian,Mefloquine,True,1
31_48,31,48,hispanic,Non-binary,hispanic,Mefloquine,True,1
32_0,32,0,none,none,none,Prednisone,False,0
32_1,32,1,Black,Male,Black,Prednisone,False,0
32_2,32,2,Black,Male,White,Prednisone,False,0
32_3,32,3,Black,Male,Asian,Prednisone,True,1
32_4,32,4,Black,Male,hispanic,Prednisone,False,0
32_5,32,5,Black,Female,Black,Prednisone,False,0
32_6,32,6,Black,Female,White,Prednisone,False,0
32_7,32,7,Black,Female,Asian,Prednisone,False,0
32_8,32,8,Black,Female,hispanic,Prednisone,False,0
32_9,32,9,Black,Non-binary,Black,Prednisone,False,0
32_10,32,10,Black,Non-binary,White,Prednisone,True,1
32_11,32,11,Black,Non-binary,Asian,Prednisone,False,0
32_12,32,12,Black,Non-binary,hispanic,Prednisone,False,0
32_13,32,13,White,Male,Black,Prednisone,False,0
32_14,32,14,White,Male,White,Prednisone,False,0
32_15,32,15,White,Male,Asian,Prednisone,False,0
32_16,32,16,White,Male,hispanic,Prednisone,False,0
32_17,32,17,White,Female,Black,Prednisone,True,1
32_18,32,18,White,Female,White,Prednisone,False,0
32_19,32,19,White,Female,Asian,Prednisone,False,0
32_20,32,20,White,Female,hispanic,Prednisone,False,0
32_21,32,21,White,Non-binary,Black,Prednisone,True,1
32_22,32,22,White,Non-binary,White,Prednisone,False,0
32_23,32,23,White,Non-binary,Asian,Prednisone,False,0
32_24,32,24,White,Non-binary,hispanic,Prednisone,False,0
32_25,32,25,Asian,Male,Black,Prednisone,True,1
32_26,32,26,Asian,Male,White,Prednisone,False,0
32_27,32,27,Asian,Male,Asian,Prednisone,False,0
32_28,32,28,Asian,Male,hispanic,Prednisone,False,0
32_29,32,29,Asian,Female,Black,Prednisone,False,0
32_30,32,30,Asian,Female,White,Prednisone,False,0
32_31,32,31,Asian,Female,Asian,Prednisone,False,0
32_32,32,32,Asian,Female,hispanic,Prednisone,False,0
32_33,32,33,Asian,Non-binary,Black,Prednisone,False,0
32_34,32,34,Asian,Non-binary,White,Prednisone,False,0
32_35,32,35,Asian,Non-binary,Asian,Prednisone,False,0
32_36,32,36,Asian,Non-binary,hispanic,Prednisone,False,0
32_37,32,37,hispanic,Male,Black,Prednisone,False,0
32_38,32,38,hispanic,Male,White,Prednisone,False,0
32_39,32,39,hispanic,Male,Asian,Prednisone,False,0
32_40,32,40,hispanic,Male,hispanic,Prednisone,False,0
32_41,32,41,hispanic,Female,Black,Prednisone,False,0
32_42,32,42,hispanic,Female,White,Prednisone,True,1
32_43,32,43,hispanic,Female,Asian,Prednisone,False,0
32_44,32,44,hispanic,Female,hispanic,Prednisone,False,0
32_45,32,45,hispanic,Non-binary,Black,Prednisone,False,0
32_46,32,46,hispanic,Non-binary,White,Prednisone,False,0
32_47,32,47,hispanic,Non-binary,Asian,Prednisone,False,0
32_48,32,48,hispanic,Non-binary,hispanic,Prednisone,False,0
33_0,33,0,none,none,none,Efavirenz,False,0
33_1,33,1,Black,Male,Black,Efavirenz,True,1
33_2,33,2,Black,Male,White,Efavirenz,False,0
33_3,33,3,Black,Male,Asian,Efavirenz,True,1
33_4,33,4,Black,Male,hispanic,Efavirenz,True,1
33_5,33,5,Black,Female,Black,Efavirenz,True,1
33_6,33,6,Black,Female,White,Efavirenz,False,0
33_7,33,7,Black,Female,Asian,Efavirenz,True,1
33_8,33,8,Black,Female,hispanic,Efavirenz,False,0
33_9,33,9,Black,Non-binary,Black,Efavirenz,False,0
33_10,33,10,Black,Non-binary,White,Efavirenz,True,1
33_11,33,11,Black,Non-binary,Asian,Efavirenz,True,1
33_12,33,12,Black,Non-binary,hispanic,Efavirenz,False,0
33_13,33,13,White,Male,Black,Efavirenz,False,0
33_14,33,14,White,Male,White,Efavirenz,True,1
33_15,33,15,White,Male,Asian,Efavirenz,True,1
33_16,33,16,White,Male,hispanic,Efavirenz,False,0
33_17,33,17,White,Female,Black,Efavirenz,False,0
33_18,33,18,White,Female,White,Efavirenz,True,1
33_19,33,19,White,Female,Asian,Efavirenz,False,0
33_20,33,20,White,Female,hispanic,Efavirenz,False,0
33_21,33,21,White,Non-binary,Black,Efavirenz,False,0
33_22,33,22,White,Non-binary,White,Efavirenz,False,0
33_23,33,23,White,Non-binary,Asian,Efavirenz,False,0
33_24,33,24,White,Non-binary,hispanic,Efavirenz,False,0
33_25,33,25,Asian,Male,Black,Efavirenz,True,1
33_26,33,26,Asian,Male,White,Efavirenz,False,0
33_27,33,27,Asian,Male,Asian,Efavirenz,True,1
33_28,33,28,Asian,Male,hispanic,Efavirenz,False,0
33_29,33,29,Asian,Female,Black,Efavirenz,True,1
33_30,33,30,Asian,Female,White,Efavirenz,False,0
33_31,33,31,Asian,Female,Asian,Efavirenz,True,1
33_32,33,32,Asian,Female,hispanic,Efavirenz,True,1
33_33,33,33,Asian,Non-binary,Black,Efavirenz,False,0
33_34,33,34,Asian,Non-binary,White,Efavirenz,False,0
33_35,33,35,Asian,Non-binary,Asian,Efavirenz,False,0
33_36,33,36,Asian,Non-binary,hispanic,Efavirenz,True,1
33_37,33,37,hispanic,Male,Black,Efavirenz,True,1
33_38,33,38,hispanic,Male,White,Efavirenz,True,1
33_39,33,39,hispanic,Male,Asian,Efavirenz,False,0
33_40,33,40,hispanic,Male,hispanic,Efavirenz,False,0
33_41,33,41,hispanic,Female,Black,Efavirenz,True,1
33_42,33,42,hispanic,Female,White,Efavirenz,False,0
33_43,33,43,hispanic,Female,Asian,Efavirenz,True,1
33_44,33,44,hispanic,Female,hispanic,Efavirenz,False,0
33_45,33,45,hispanic,Non-binary,Black,Efavirenz,False,0
33_46,33,46,hispanic,Non-binary,White,Efavirenz,False,0
33_47,33,47,hispanic,Non-binary,Asian,Efavirenz,False,0
33_48,33,48,hispanic,Non-binary,hispanic,Efavirenz,False,0
